match_id,split,stable_hash,stratum,competition_gender,time_band,match_year,match_date,competition_name,season_name,primary_passes,primary_successes,primary_failures,primary_failure_rate,strict_passes,strict_successes,strict_failures,strict_failure_rate
3911313,training,0d4191fb3543d875f51868165dac72f129f91627ac4739c267017fb2efc78c75,female|T7,female,7,2024,2024-01-27,Liga F,2023/2024,704,515,189,0.2684659090909091,370,297,73,0.1972972972972973
3911314,training,17321d34261f06c62b7af97e1cea1ea4f9677a0c032f2b2958cd4ca550317751,female|T7,female,7,2024,2024-01-27,Liga F,2023/2024,612,410,202,0.3300653594771242,315,246,69,0.219047619047619
3912191,training,10b847bc5e58045aa5a579e631c7221629e08115ecad09fc3e32f2095813b69f,female|T7,female,7,2024,2024-01-27,Frauen Bundesliga,2023/2024,786,517,269,0.3422391857506361,375,267,108,0.288
3912534,training,20d5cd99301a0d446bd6068788b2e892cbb7e9584a8b2fda52b6b0a8eeae8b59,female|T7,female,7,2024,2024-01-27,Serie A Women,2023/2024,724,557,167,0.2306629834254143,308,246,62,0.2012987012987013
3912536,training,a646026e2e0f1001bb43af9887ce88ca4325d152d11369adaf2311d24a48d6bf,female|T7,female,7,2024,2024-01-27,Serie A Women,2023/2024,934,713,221,0.2366167023554604,457,362,95,0.2078774617067833
3913123,training,3a6bdfe48cdb71f593d4486db0a337f445a6552ae4905e36f280954e1bea508e,female|T7,female,7,2024,2024-01-27,FA Women's Super League,2023/2024,897,711,186,0.2073578595317725,480,402,78,0.1625
3922238,training,10c088ee291765975c59460943edabb50b75b4abf8dd6808c9113cbf7fbb8950,male|T7,male,7,2024,2024-01-27,African Cup of Nations,2023,626,466,160,0.255591054313099,210,167,43,0.2047619047619047
3911310,training,09abaaa7c8bfdc11f271536c2a51974a5533f8439a14f9324d21744b51568e57,female|T7,female,7,2024,2024-01-28,Liga F,2023/2024,854,630,224,0.2622950819672131,510,399,111,0.2176470588235294
3911311,training,77bfc521b1d957621db0f450414c38b9e5917465d4f1bfd2077486992e6516ec,female|T7,female,7,2024,2024-01-28,Liga F,2023/2024,781,567,214,0.2740076824583867,354,271,83,0.2344632768361582
3911312,training,0fcb3b50ab67a7bd59aa5a8800347e85e4986e92623ec8a6f43707ae337fc053,female|T7,female,7,2024,2024-01-28,Liga F,2023/2024,787,608,179,0.2274459974587039,387,313,74,0.1912144702842377
3912193,training,465d049fcf62d5592834012ea22664f36b330697c8349e559090730c2e4db18d,female|T7,female,7,2024,2024-01-28,Frauen Bundesliga,2023/2024,864,653,211,0.2442129629629629,428,343,85,0.1985981308411215
3913125,training,8c7541a2bdd3f7924e310353f4780b42a9ec8cfe463c4e5aa7dab273638fcf3e,female|T7,female,7,2024,2024-01-28,FA Women's Super League,2023/2024,881,678,203,0.2304199772985244,401,335,66,0.1645885286783042
3913126,training,5220b0353e666fb0e3d1c72a86651f5a3abbe4ac1e930a23bde2db4661b02e78,female|T7,female,7,2024,2024-01-28,FA Women's Super League,2023/2024,1074,921,153,0.1424581005586592,500,434,66,0.132
3913127,training,a1e01bf003970d0c5d8523556e50558cb6c7ef50a26456fcf8d3a951d55e51aa,female|T7,female,7,2024,2024-01-28,FA Women's Super League,2023/2024,867,700,167,0.1926182237600922,428,361,67,0.1565420560747663
3913128,training,9f9e2dc241a62537cd1487f1a16047fa88d657b3b22838ba8b3c86bf9b4f9eaa,female|T7,female,7,2024,2024-01-28,FA Women's Super League,2023/2024,855,642,213,0.2491228070175438,458,355,103,0.2248908296943231
3922239,training,1c078a881cc1d15e94755de81233794dfb8907fb0e0c972704f902ecd99ddb0b,male|T7,male,7,2024,2024-01-28,African Cup of Nations,2023,699,551,148,0.2117310443490701,300,240,60,0.2
3922240,training,0f621e07e0f84c4bcd5733a313636eca32039297daa11c770201197a2f5d65dc,male|T7,male,7,2024,2024-01-28,African Cup of Nations,2023,906,708,198,0.2185430463576159,316,254,62,0.1962025316455696
3912192,training,73fd7c7456ef3188baf5aa3d3989d6ecf6af97ed12fbbda9f712217f09f34c16,female|T7,female,7,2024,2024-01-29,Frauen Bundesliga,2023/2024,872,646,226,0.2591743119266055,513,408,105,0.2046783625730994
3912533,training,04c3a89b790981dff2874c0a0ef49b6868b3757d7ea218b4e9ae7412de70f0cc,female|T7,female,7,2024,2024-01-29,Serie A Women,2023/2024,866,678,188,0.2170900692840646,450,365,85,0.1888888888888888
3922244,training,65aef771afe10b17bb688094ed71d51f8982932736150e5633cffa6f4b39ba52,male|T7,male,7,2024,2024-01-30,African Cup of Nations,2023,711,571,140,0.1969057665260196,382,328,54,0.1413612565445026
3922356,training,2a65c6eceb5a441c65dc761ba6dd40a1739936200fcab36e0b240c2a069a3d9d,male|T7,male,7,2024,2024-02-02,African Cup of Nations,2023,646,507,139,0.2151702786377708,226,188,38,0.168141592920354
3895220,training,26bd3f6f9a32e20a20ffd6ae27a172cb59782ea2eeebd63ae67ad1c2ca436061,male|T7,male,7,2024,2024-02-03,1. Bundesliga,2023/2024,1117,955,162,0.1450313339301701,613,540,73,0.1190864600326264
3911471,training,2bc65486ad2150fa536e584dfabe8bfcd8462d8d421bbe9086f28d236b029547,female|T7,female,7,2024,2024-02-03,Liga F,2023/2024,940,755,185,0.1968085106382978,511,429,82,0.1604696673189823
3911474,training,5c83bcf4c11dee49e346ffc8a7081b6cc155c1604ad6ec80665bc7db5b266898,female|T7,female,7,2024,2024-02-03,Liga F,2023/2024,805,650,155,0.1925465838509316,483,396,87,0.1801242236024844
3911475,training,31308317023ca80996abeb6a0865a60e918666dc4807aa24b568be1282b54af2,female|T7,female,7,2024,2024-02-03,Liga F,2023/2024,949,755,194,0.2044257112750263,517,432,85,0.1644100580270793
3912195,training,356522e60a4faf02ad213294b4373008e00e9bcb227e3a454109ee7a736380a7,female|T7,female,7,2024,2024-02-03,Frauen Bundesliga,2023/2024,809,573,236,0.2917181705809641,407,317,90,0.2211302211302211
3912539,training,580ced7ce39d9e2bf64a0d0669b30d5fa79960f318a620a9085433f61b04aa68,female|T7,female,7,2024,2024-02-03,Serie A Women,2023/2024,651,466,185,0.2841781874039938,305,231,74,0.2426229508196721
3922659,training,8423ed4f8beeafa2a7c86fb91bd88a08771153ff7a9db1e8404eeab705032e28,male|T7,male,7,2024,2024-02-03,African Cup of Nations,2023,967,797,170,0.1758014477766287,304,261,43,0.1414473684210526
3911472,training,7f48b814efcd01ba260257c50eb159625c15b1837e09f8988d9c1e07ebe2a8a3,female|T7,female,7,2024,2024-02-04,Liga F,2023/2024,969,810,159,0.1640866873065015,582,504,78,0.134020618556701
3911478,training,75faf6195e4651946abed7ba40d36756d12b76e68e5818d2614d37fa2d8ce36e,female|T7,female,7,2024,2024-02-04,Liga F,2023/2024,657,468,189,0.2876712328767123,355,267,88,0.2478873239436619
3912194,training,0bf0c70cf37be051b162e11c405876d56a94d8b0c412ca1bdd52ebc11c2317fa,female|T7,female,7,2024,2024-02-04,Frauen Bundesliga,2023/2024,759,564,195,0.2569169960474308,378,302,76,0.201058201058201
3912197,training,77ce858f6e6d4794deb2ce4bf06f7551ff1e866fd661f28173f684d01cfe4658,female|T7,female,7,2024,2024-02-04,Frauen Bundesliga,2023/2024,784,560,224,0.2857142857142857,396,311,85,0.2146464646464646
3912538,training,7113463ae44066b0d011feb364020807980f7db60039328944814b915e7167ba,female|T7,female,7,2024,2024-02-04,Serie A Women,2023/2024,696,510,186,0.2672413793103448,312,242,70,0.2243589743589743
3913130,training,5ace418c351f25754ea09ba890fe981c7603cbc24e87bcb6218276c41ad45d52,female|T7,female,7,2024,2024-02-04,FA Women's Super League,2023/2024,860,666,194,0.2255813953488372,411,339,72,0.1751824817518248
3913131,training,426cac64383c30793359b3fd7a9c863f79bdca9b1827baaba76f5bf47dbe53f6,female|T7,female,7,2024,2024-02-04,FA Women's Super League,2023/2024,929,693,236,0.2540365984930032,580,464,116,0.2
3913132,training,5543be4e46be261c3b6b4199a3cb30e7430a7bb5b456c1d91540e2b90660b74c,female|T7,female,7,2024,2024-02-04,FA Women's Super League,2023/2024,989,821,168,0.1698685540950455,457,388,69,0.1509846827133479
3913133,training,28f9da8082b85f6f6fb8766d783c6e12276981c0ed7137b353d1f1c659e174e7,female|T7,female,7,2024,2024-02-04,FA Women's Super League,2023/2024,883,703,180,0.203850509626274,372,307,65,0.1747311827956989
3913134,training,9b65bc25b9065cb659637d432b82a4f8ae0697afb3a1b99a04275cc099c56b4f,female|T7,female,7,2024,2024-02-04,FA Women's Super League,2023/2024,969,770,199,0.2053663570691434,573,474,99,0.1727748691099476
3912196,training,4987becd517ba771fc6cd2a7263de4275d81e6d8bee53e5d132e07664544ee12,female|T7,female,7,2024,2024-02-05,Frauen Bundesliga,2023/2024,975,790,185,0.1897435897435897,593,510,83,0.1399662731871838
3922837,training,7f5f2ebcea9139741d09ee5589c6695bae243bce28381aa143f717723065612d,male|T7,male,7,2024,2024-02-07,African Cup of Nations,2023,983,822,161,0.1637843336724313,404,342,62,0.1534653465346534
3912204,training,4c0a60f25557276529ac53472fb484e4fad769dbee34c880b0d3c0ad557d9b54,female|T7,female,7,2024,2024-02-09,Frauen Bundesliga,2023/2024,670,448,222,0.3313432835820895,329,242,87,0.2644376899696048
3895232,training,a355e5fba2deebe7cf47bb81acd0cd30efb577b0f6d935b060cbbfae57d5037c,male|T7,male,7,2024,2024-02-10,1. Bundesliga,2023/2024,1069,909,160,0.1496725912067352,518,445,73,0.1409266409266409
3911482,training,847afc1ee65bbe77c3305b80fece11c20d1fb4003302bcdeb153315f73be8549,female|T7,female,7,2024,2024-02-10,Liga F,2023/2024,1163,968,195,0.1676698194325021,758,637,121,0.1596306068601583
3912201,training,1b80b0490876071cf914d8f9b0acd3c160579170215b3de7371976b309736d66,female|T7,female,7,2024,2024-02-10,Frauen Bundesliga,2023/2024,691,473,218,0.3154848046309696,309,231,78,0.2524271844660194
3912543,training,abb7bf20b0267f19dc087e0da372b968f057ba2c1f441c298959c77f8f94267f,female|T7,female,7,2024,2024-02-10,Serie A Women,2023/2024,731,546,185,0.253077975376197,346,259,87,0.2514450867052023
3911481,training,92c4be030e8d69549f5a5539df09f116ac1176aab38ccdc9ba85e5ea1b5ac5bc,female|T7,female,7,2024,2024-02-11,Liga F,2023/2024,752,537,215,0.2859042553191489,424,328,96,0.2264150943396226
3911484,training,818bcbf0d4d8167cb439dece360d32551564317056e396eb42328595f8e25067,female|T7,female,7,2024,2024-02-11,Liga F,2023/2024,919,785,134,0.1458106637649619,454,392,62,0.1365638766519823
3911485,training,27753b0d7cdfb31f77a92e807a68e511fc3a6a6b84ffcd6655c443dda5b7ec90,female|T7,female,7,2024,2024-02-11,Liga F,2023/2024,970,756,214,0.2206185567010309,376,305,71,0.1888297872340425
3911486,training,59dd42e00f313314914b84349ee7ac0ae5eebe2b99d66ef4e4b46b78e187ab56,female|T7,female,7,2024,2024-02-11,Liga F,2023/2024,810,619,191,0.2358024691358024,384,308,76,0.1979166666666666
3912200,training,2cd48a2db0c899aa61ce34ec172d717cb2774c3d9e0838c0670e0edc70abb6ef,female|T7,female,7,2024,2024-02-11,Frauen Bundesliga,2023/2024,797,593,204,0.2559598494353827,442,364,78,0.1764705882352941
3912202,training,94b48da14f66030348f373c1370deeddcd349acea998ced09a2ae50aed318aa2,female|T7,female,7,2024,2024-02-11,Frauen Bundesliga,2023/2024,822,618,204,0.2481751824817518,410,335,75,0.1829268292682926
3912540,training,20e2593fad802dac5523e2dbea6c34a28e1bd90391417cb6a6246ab5377804d0,female|T7,female,7,2024,2024-02-11,Serie A Women,2023/2024,811,671,140,0.1726263871763255,458,396,62,0.1353711790393013
3923881,training,9635000943ca3ab19a5f42e6119e5a265ef4cd70f9606ad45db7210c897ca960,male|T7,male,7,2024,2024-02-11,African Cup of Nations,2023,640,512,128,0.2,295,238,57,0.1932203389830508
3912205,training,38ba73b1be329440c81aa5cdcb741c9db6bdf3811322176c23abfb55fc29ccd9,female|T7,female,7,2024,2024-02-12,Frauen Bundesliga,2023/2024,724,527,197,0.2720994475138121,349,269,80,0.2292263610315186
3912549,training,3397414429f3f1279e5bea30638aade575b51417c0f811ea370e62622a5ffbe3,female|T7,female,7,2024,2024-02-13,Serie A Women,2023/2024,999,822,177,0.1771771771771771,517,448,69,0.1334622823984526
3911306,training,9318e1cae28f3e2a29ed78e3efb112d3de92e0064801b834851f78238eb0b681,female|T7,female,7,2024,2024-02-14,Liga F,2023/2024,1015,832,183,0.180295566502463,449,384,65,0.1447661469933185
3912545,training,642cc4adc63fa357d8ed2d78e82bf4398de33f0c77fb322cf2d7f9090a61da0d,female|T7,female,7,2024,2024-02-14,Serie A Women,2023/2024,906,711,195,0.2152317880794702,514,424,90,0.1750972762645914
3912546,training,a8438391f53a6e017f8e139442f0093be6a771d0ab0d60aefa95396cc5c70822,female|T7,female,7,2024,2024-02-14,Serie A Women,2023/2024,830,636,194,0.2337349397590361,371,305,66,0.1778975741239892
3912547,training,ac069707983f8d7226e00517d0b8cb584ab93ca63ea3835ba7bf4afc48048f69,female|T7,female,7,2024,2024-02-14,Serie A Women,2023/2024,628,434,194,0.3089171974522293,348,267,81,0.2327586206896551
3912548,training,3876faa890fca49eb5b0b3f8c07e8ccc1541e7480b82ff07c7d2ed2e59d9d806,female|T7,female,7,2024,2024-02-15,Serie A Women,2023/2024,752,570,182,0.2420212765957446,427,359,68,0.1592505854800937
3913138,training,a346007e9ceb6d92f3f1a0a18eb77192ec8920e59630ba28bf588eeae58bcbd4,female|T7,female,7,2024,2024-02-16,FA Women's Super League,2023/2024,859,698,161,0.1874272409778812,471,393,78,0.1656050955414012
3895244,training,7c85c5d494a4f4db4f2bbb9f746baec9727157e464dc32f4ad7c093b2ba64e62,male|T7,male,7,2024,2024-02-17,1. Bundesliga,2023/2024,979,762,217,0.2216547497446374,518,426,92,0.1776061776061776
3911494,training,3a686ba964560ca0dff56fcdb05567d759c4fe4419d2eced270b69e90118b36c,female|T7,female,7,2024,2024-02-17,Liga F,2023/2024,670,455,215,0.3208955223880597,343,256,87,0.2536443148688047
3912207,training,3b3c2940601568128c097ea11dcf13126e1746980e1a3110eeba439214c35496,female|T7,female,7,2024,2024-02-17,Frauen Bundesliga,2023/2024,679,528,151,0.2223858615611192,361,296,65,0.1800554016620498
3912552,training,9734e4b84a286ae83beaded4bb25f4b05244302a3b0d825b9493b39d7d8dbe03,female|T7,female,7,2024,2024-02-17,Serie A Women,2023/2024,902,667,235,0.2605321507760532,529,421,108,0.2041587901701323
3913135,training,93d40df77d7eadbdd64738cf9dcdb07b73984a8e754530254d5cfea8d73109a5,female|T7,female,7,2024,2024-02-17,FA Women's Super League,2023/2024,853,691,162,0.1899179366940211,412,344,68,0.1650485436893204
3911487,training,3e752f3377490671cd4775e5d98093a9304a2bdede7d71383e998a6f22027f93,female|T7,female,7,2024,2024-02-18,Liga F,2023/2024,855,697,158,0.1847953216374269,564,472,92,0.1631205673758865
3911489,training,5aef561bd5dd4837da2c89ef38edc75927ca16dc379282de585a5c19ef04c3b2,female|T7,female,7,2024,2024-02-18,Liga F,2023/2024,1084,895,189,0.1743542435424354,707,593,114,0.1612446958981612
3911491,training,32f4055f4b9af5820fd103d197d06abc723c4a6501aeba71ea51e5086b4dfa0a,female|T7,female,7,2024,2024-02-18,Liga F,2023/2024,726,528,198,0.2727272727272727,370,286,84,0.227027027027027
3911492,training,358c4f79306dc106af43de0179c0fc805e0ca7b8a639003bbcfff949434aef63,female|T7,female,7,2024,2024-02-18,Liga F,2023/2024,819,596,223,0.2722832722832722,408,312,96,0.2352941176470588
3912209,training,4da07328bce3008ab5fea2b79e4d7cba5121d01dc987f6f1ae502f46d25e4c87,female|T7,female,7,2024,2024-02-18,Frauen Bundesliga,2023/2024,940,744,196,0.2085106382978723,550,453,97,0.1763636363636363
3912550,training,49d4d240c3eba9c4ddff89c0c6c43e70eb376d246a0fcac268c5883d4bc737f7,female|T7,female,7,2024,2024-02-18,Serie A Women,2023/2024,624,468,156,0.25,298,244,54,0.1812080536912751
3912553,training,56c6d286af98d46b2e63ea8a11708bd0b2105c27224deaaf6e96c4ba7626f13d,female|T7,female,7,2024,2024-02-18,Serie A Women,2023/2024,755,617,138,0.1827814569536424,424,360,64,0.1509433962264151
3913136,training,5106db8957982428f0e341b89b58d41550dd3278ba04b2541a11058185e329a6,female|T7,female,7,2024,2024-02-18,FA Women's Super League,2023/2024,935,737,198,0.2117647058823529,435,353,82,0.1885057471264367
3913139,training,95ceba54dc577041fcc5824dc72086e40f8fb6aabec20f2a6543f59a2dd0364f,female|T7,female,7,2024,2024-02-18,FA Women's Super League,2023/2024,948,763,185,0.1951476793248945,471,393,78,0.1656050955414012
3895250,training,2f75aa34469ce01be1a1b7237d50a0be124006de6e61861196e004799691dd19,male|T7,male,7,2024,2024-02-23,1. Bundesliga,2023/2024,991,829,162,0.1634712411705348,603,528,75,0.1243781094527363
3895258,training,646621a1590183c904a686150ec1293d24f3ced57f223daf152ce20d98c749f7,male|T7,male,7,2024,2024-03-03,1. Bundesliga,2023/2024,1050,912,138,0.1314285714285714,583,520,63,0.1080617495711835
3913141,training,56d73738c6faf62d57909f31e2ee2db7819dd4e1973715594bfbb31cd4d88a5f,female|T7,female,7,2024,2024-03-03,FA Women's Super League,2023/2024,953,715,238,0.2497376705141658,469,356,113,0.2409381663113006
3913142,training,13e2abb6e57462becf62f86e6b1ddd9a6ac44b81861b5fb666bdfd18a351aae8,female|T7,female,7,2024,2024-03-03,FA Women's Super League,2023/2024,925,775,150,0.1621621621621621,638,549,89,0.1394984326018808
3913145,training,54c7ccea3e3f122e987e77fc4ca91c716bb35db0a8693eba1802618391218119,female|T7,female,7,2024,2024-03-03,FA Women's Super League,2023/2024,967,785,182,0.1882109617373319,557,467,90,0.1615798922800718
3913146,training,2c28a091651000225ab76a8b33da1505d3ed3d28833c38624dfd8a49e9fda9c4,female|T7,female,7,2024,2024-03-03,FA Women's Super League,2023/2024,923,731,192,0.2080173347778981,579,476,103,0.1778929188255613
3912214,training,ab3b20ad3908bce00d9cfb94ae48d56e94551ebe50668b142deb8fc8c91fae17,female|T7,female,7,2024,2024-03-08,Frauen Bundesliga,2023/2024,779,558,221,0.2836970474967907,438,337,101,0.230593607305936
3911499,training,37efd47a2f1cb9fb592d0fcc1f3f600bccac5ac8422a555608090c5f4e2d4b31,female|T7,female,7,2024,2024-03-09,Liga F,2023/2024,681,431,250,0.3671071953010279,347,244,103,0.2968299711815562
3911501,training,35cb09615dfc2983c12f1761cb395eba445a91a8070ea75e95ff22657d2d17ef,female|T7,female,7,2024,2024-03-09,Liga F,2023/2024,816,657,159,0.1948529411764706,394,339,55,0.1395939086294416
3911502,training,a1f33aee3a61d458b36c43c2db1becceba092d346a41c23e00835c0bbeccafde,female|T7,female,7,2024,2024-03-09,Liga F,2023/2024,639,445,194,0.3035993740219092,255,196,59,0.2313725490196078
3912215,training,6d15b042275512985a22942d05b12859f454d8eb36bf74d4e7499de7914971af,female|T7,female,7,2024,2024-03-09,Frauen Bundesliga,2023/2024,815,629,186,0.2282208588957055,390,310,80,0.2051282051282051
3895266,training,0184eb90d5b05ad83f840e35075066fe257e8c95c58de51e48492bf30ec3894b,male|T7,male,7,2024,2024-03-10,1. Bundesliga,2023/2024,1165,1038,127,0.1090128755364806,616,556,60,0.0974025974025974
3911500,training,a0446e1ab2269489d235a86fb636214e01ac60c2b694fcbc080039d7700a725b,female|T7,female,7,2024,2024-03-10,Liga F,2023/2024,708,552,156,0.2203389830508474,378,302,76,0.201058201058201
3912212,training,8ea8921a6b9d0140757985005ab35549101d9d649e2c87b4c401e5d7d74ff7ea,female|T7,female,7,2024,2024-03-10,Frauen Bundesliga,2023/2024,913,681,232,0.2541073384446878,612,478,134,0.218954248366013
3912216,training,668f72f32f5aa82d1b28da3478fb6229db068a3514c913bd439ec12ee1fc4a05,female|T7,female,7,2024,2024-03-11,Frauen Bundesliga,2023/2024,875,621,254,0.2902857142857142,443,335,108,0.2437923250564334
3912219,training,88d381c11977f9558ea5a97d009a58fc2ba3e6293b4a3013b7c25a7317254504,female|T7,female,7,2024,2024-03-15,Frauen Bundesliga,2023/2024,710,515,195,0.2746478873239437,352,268,84,0.2386363636363636
3913152,training,4276e922dadcaaec7c818199e8f363c0cf303cef7225bbd1d38ac0172e7397b9,female|T7,female,7,2024,2024-03-15,FA Women's Super League,2023/2024,843,665,178,0.2111506524317912,383,322,61,0.1592689295039164
3911507,training,4a1df5362e0f448c238b5b16dd502258cd1860951f8e37d54a96c8b376fc6731,female|T7,female,7,2024,2024-03-16,Liga F,2023/2024,768,615,153,0.19921875,356,301,55,0.1544943820224719
3911508,training,99a667fe5aa358d7e882a156f23690b9fbe7a161185cfade22be97fc8a402f4d,female|T7,female,7,2024,2024-03-16,Liga F,2023/2024,860,654,206,0.2395348837209302,435,352,83,0.1908045977011494
3911509,training,080181a110584e7f15f8b689a84f22774ee18274035959d041f02808253a1c53,female|T7,female,7,2024,2024-03-16,Liga F,2023/2024,853,633,220,0.2579132473622508,465,371,94,0.2021505376344086
3911510,training,3467bca78010b342f7c89fb731afff789eae00c07a804ca648cdccc18f1f3e97,female|T7,female,7,2024,2024-03-16,Liga F,2023/2024,946,742,204,0.2156448202959831,506,400,106,0.2094861660079051
3912218,training,0211ce93a11d115dd3f58687d961252f9beefcd584a6951c33c54f1b68988161,female|T7,female,7,2024,2024-03-16,Frauen Bundesliga,2023/2024,929,717,212,0.2282023681377825,395,320,75,0.189873417721519
3912221,training,89409d70fa1e67fa22bea160d5fb1928f935a82f8215b7bbbd54807ae0f296ce,female|T7,female,7,2024,2024-03-16,Frauen Bundesliga,2023/2024,669,469,200,0.2989536621823617,336,264,72,0.2142857142857142
3913147,training,ad39bed0e41084a18fa21480b3f7a6647b2e542aee19bf0e5c9e149d1ddb782d,female|T7,female,7,2024,2024-03-16,FA Women's Super League,2023/2024,950,770,180,0.1894736842105263,452,376,76,0.168141592920354
3928984,training,98c10ce4838b4ba13866a0fec6d6abf13a2430cea30e2aabf0988f05711e33af,female|T7,female,7,2024,2024-03-16,Serie A Women,2023/2024,771,528,243,0.3151750972762646,463,343,120,0.2591792656587473
3928985,training,6c76ca69489ef7d3370f107b7b444d3266cc4c874a52fbec9fe86cf02fb2803a,female|T7,female,7,2024,2024-03-16,Serie A Women,2023/2024,836,606,230,0.2751196172248804,526,409,117,0.2224334600760456
3895275,training,7213f60ebb4f52ae6f1ef2a46d55cf6a17e525bbd017b1b2ebaf10e2a7f6bcb1,male|T7,male,7,2024,2024-03-17,1. Bundesliga,2023/2024,1062,931,131,0.123352165725047,549,490,59,0.1074681238615664
3911504,training,21520259611a772b208a3f8040671568cc94ff195209c3a8885b5c1855e04195,female|T7,female,7,2024,2024-03-17,Liga F,2023/2024,910,770,140,0.1538461538461538,540,468,72,0.1333333333333333
3911506,training,b12902b159d96aca4daf47220f9abdcf9ad886789bf5d5a5b54c437c29dfb9e1,female|T7,female,7,2024,2024-03-17,Liga F,2023/2024,728,542,186,0.2554945054945055,351,274,77,0.2193732193732193
3912223,training,95697f1618b51c850a5d084e57ac8cf29e9a06ecf8f784c941825ec3bb7f182d,female|T7,female,7,2024,2024-03-17,Frauen Bundesliga,2023/2024,1056,843,213,0.2017045454545454,662,534,128,0.1933534743202417
3913148,training,02a7490ff10e93c4808350ffed9761598bfeff4c9b240a74d3efca4b5c031181,female|T7,female,7,2024,2024-03-17,FA Women's Super League,2023/2024,980,734,246,0.2510204081632653,502,387,115,0.2290836653386454
3913149,training,23d8eb4293f4f77a061f90c49f698f20970043039a42215120beb8d84c203243,female|T7,female,7,2024,2024-03-17,FA Women's Super League,2023/2024,879,663,216,0.2457337883959044,452,353,99,0.2190265486725663
3913150,training,45949bd0e5a3c317de13ba73cc3f6687bbf97e29f3139524d6eed9024165db3b,female|T7,female,7,2024,2024-03-17,FA Women's Super League,2023/2024,1014,864,150,0.1479289940828402,580,505,75,0.1293103448275862
3928986,training,911b222e762115c3b6ec1a5a1a85abd48bfc07b21f6c6a6dd37a9723869651ae,female|T7,female,7,2024,2024-03-17,Serie A Women,2023/2024,744,552,192,0.2580645161290322,374,287,87,0.232620320855615
3928987,training,8aa63febf8ffaf54066e0738e1d7948557041440aa7c068e5ef4fafed95f91e6,female|T7,female,7,2024,2024-03-17,Serie A Women,2023/2024,733,546,187,0.2551159618008186,475,377,98,0.2063157894736842
3912220,training,09483747cc1102b8b51f9dd0ae218f55afd174f427323c975dfb41cbb3e2156f,female|T7,female,7,2024,2024-03-18,Frauen Bundesliga,2023/2024,850,635,215,0.2529411764705882,499,393,106,0.2124248496993988
3912227,training,114b1b7afbf407f7561611d67e919b2fc9b84b0ec55292341bc5b0d95348e868,female|T7,female,7,2024,2024-03-22,Frauen Bundesliga,2023/2024,890,693,197,0.2213483146067415,490,398,92,0.1877551020408163
3911513,training,0b22468009340dbc5f1beff13c9c36da8926efe4dfc0c7dc873b85e26554cbc4,female|T7,female,7,2024,2024-03-23,Liga F,2023/2024,819,638,181,0.221001221001221,461,371,90,0.1952277657266811
3911518,training,3bfeec26e1716403db781104c91de8cb96c3f7f48e58f83134c292a427a69c35,female|T7,female,7,2024,2024-03-23,Liga F,2023/2024,670,458,212,0.3164179104477612,360,267,93,0.2583333333333333
3912224,training,8eb90476bef01b385d5b4f0c729ec5dddbd19bfff4a34901ae459d985d9bc10a,female|T7,female,7,2024,2024-03-23,Frauen Bundesliga,2023/2024,734,554,180,0.2452316076294278,403,327,76,0.1885856079404466
3912226,training,1b6ca08d3cdec96c281b8f5d4a47ad6ecb4951e537c92df5fe182faf7867b876,female|T7,female,7,2024,2024-03-23,Frauen Bundesliga,2023/2024,553,345,208,0.376130198915009,220,167,53,0.2409090909090909
3913155,training,3a414527c0acf7f386dd7637b54eea0c6742c996991a0b28791df1e12893df26,female|T7,female,7,2024,2024-03-23,FA Women's Super League,2023/2024,880,710,170,0.1931818181818181,427,360,67,0.1569086651053864
3928989,training,a4e6b527c6ef95b8bb2cf68e9e357a9821b8bccd5b3f8e4ccf2675025e901800,female|T7,female,7,2024,2024-03-23,Serie A Women,2023/2024,843,602,241,0.2858837485172005,436,340,96,0.2201834862385321
3911511,training,1a2e53a6f9b3c4ea9cc3c25643e4512a3ad3a53333e847b72efdb5ffe086ed60,female|T7,female,7,2024,2024-03-24,Liga F,2023/2024,742,481,261,0.3517520215633423,339,234,105,0.3097345132743362
3911512,training,9ff5dd31c98e1d1593851d61f5c95a2ef444d8951ff2f8f381151f8627ec67a5,female|T7,female,7,2024,2024-03-24,Liga F,2023/2024,902,668,234,0.2594235033259423,439,340,99,0.2255125284738041
3911514,training,53dc40a05ab7d8fc8946297ad22960d20c317c422ad87dc9835e07010af4332d,female|T7,female,7,2024,2024-03-24,Liga F,2023/2024,808,602,206,0.2549504950495049,433,349,84,0.1939953810623556
3911515,training,0b469f6587679dad64e412f6f89af671402ab6dd8af305f12ef6bbf20176f2b8,female|T7,female,7,2024,2024-03-24,Liga F,2023/2024,1021,865,156,0.1527913809990205,507,452,55,0.1084812623274161
3912225,training,4f57da6d2fecc5b25d26c1c93354f2b948b27608e3956d649217da45b8893b18,female|T7,female,7,2024,2024-03-24,Frauen Bundesliga,2023/2024,729,520,209,0.2866941015089163,359,275,84,0.233983286908078
3913153,training,a0e8970d3015559b8f56420573d479ff078b662e0bae9a90cc4b1da4186a12ec,female|T7,female,7,2024,2024-03-24,FA Women's Super League,2023/2024,905,673,232,0.256353591160221,508,387,121,0.2381889763779527
3913154,training,26144f15a588436d7800bbdf0fe4c2272405921d7a1296370b85d5f42b25ba7c,female|T7,female,7,2024,2024-03-24,FA Women's Super League,2023/2024,891,715,176,0.1975308641975308,538,453,85,0.1579925650557621
